"content","created_at","date","likeCount","media","outlinks","quoteCount","quotedTweet","replyCount","retweetCount","retweetedTweet","url","id","conversationId"
"@CHYEHBREH go back I live there. I just come to visit yall.","Sun Dec 07 19:28:41 0000 2014","2014-12-07 19:28:4100:00","7","","","0","","1","2","","https://twitter.com/Trevornoah/status/541675682406080516","541675682406080516","540722069286055936"
"@Abnnerds at least its worth bootlegging.","Sun Dec 07 19:08:59 0000 2014","2014-12-07 19:08:5900:00","5","","","0","","1","0","","https://twitter.com/Trevornoah/status/541670727595065344","541670727595065344","541339881700864000"
"@AngelicaLegacy please dont be sad, Ill be back in January.","Sun Dec 07 19:04:18 0000 2014","2014-12-07 19:04:1800:00","2","","","0","","1","0","","https://twitter.com/Trevornoah/status/541669547062071297","541669547062071297","540502867602591745"
"@shapshak thank you Toby. You were a fan long before I had fans. Hope youre well my friend.","Sun Dec 07 19:02:45 0000 2014","2014-12-07 19:02:4500:00","7","","","0","","2","2","","https://twitter.com/Trevornoah/status/541669157826478080","541669157826478080","540752687760166912"
"Eskom is trying to keep Africas reputation of being The Dark Continent. 

#NoElectricity","Sun Dec 07 19:00:30 0000 2014","2014-12-07 19:00:3000:00","455","","","1","","104","812","","https://twitter.com/Trevornoah/status/541668592383971328","541668592383971328","541668592383971328"
"@JacquiMHudson awww shucks. Thanks Jacqui.","Sun Dec 07 18:58:46 0000 2014","2014-12-07 18:58:4600:00","2","","","0","","0","1","","https://twitter.com/Trevornoah/status/541668153219354624","541668153219354624","541315093104193536"
"@culturediver lol. Ive also never planned shows this far ahead. Were growing up","Sun Dec 07 18:57:59 0000 2014","2014-12-07 18:57:5900:00","3","","","0","","0","0","","https://twitter.com/Trevornoah/status/541667955705401345","541667955705401345","541626588165857282"
"@kristenschaaled thank you so much. Im in heaven.","Sun Dec 07 18:56:47 0000 2014","2014-12-07 18:56:4700:00","3","","","0","","1","0","","https://twitter.com/Trevornoah/status/541667655959470080","541667655959470080","541632558211944450"
"Eat her Then clearly the Oreo ad has failed. RT @missdanibagel: This girl in the Oreo ad  

I want to eat her up lol","Sun Dec 07 18:48:35 0000 2014","2014-12-07 18:48:3500:00","124","","","0","","30","176","","https://twitter.com/Trevornoah/status/541665590617071617","541665590617071617","541665590617071617"
"If you have DSTV and Electricity, you can watch my DVD filmed in the US African American. Now on Box Office","Sat Dec 06 19:35:50 0000 2014","2014-12-06 19:35:5000:00","183","","","0","","99","142","","https://twitter.com/Trevornoah/status/541315093104193536","541315093104193536","541315093104193536"
"@missdanibagel Im not a hero. But Im around.","Fri Dec 05 17:35:29 0000 2014","2014-12-05 17:35:2900:00","17","","","0","","4","5","","https://twitter.com/Trevornoah/status/540922422091083776","540922422091083776","540921666352971776"
"@ianbagg thank you, my Canadian brother.","Fri Dec 05 17:33:30 0000 2014","2014-12-05 17:33:3000:00","7","","","0","","0","1","","https://twitter.com/Trevornoah/status/540921919936417792","540921919936417792","540752687760166912"
"@NadiaNeophytou hey shortie why didnt you say hi yesterday","Fri Dec 05 17:25:16 0000 2014","2014-12-05 17:25:1600:00","5","","","0","","4","1","","https://twitter.com/Trevornoah/status/540919848701005825","540919848701005825","540892838217936897"
"Im happy to announce that my U.K. Tour is now on sale. All dates are on http://t.co/L7bDKIbU5u and http://t.co/t9DK8wQOcH.","Fri Dec 05 17:22:07 0000 2014","2014-12-05 17:22:0700:00","97","","http://TrevorNoah.com, http://tinyurl.com/oyu448v","0","","30","36","","https://twitter.com/Trevornoah/status/540919056627679233","540919056627679233","540919056627679233"
"Tonight I lived a dream. Thank you Jon Stewart and @TheDailyShow and everybody that watched. http://t.co/EdWDJCseVi","Fri Dec 05 06:21:02 0000 2014","2014-12-05 06:21:0200:00","2378","PhotopreviewUrlhttps://pbs.twimg.com/media/B4EjsZIYAAs-cformatjpgnamesmall, fullUrlhttps://pbs.twimg.com/media/B4EjsZIYAAs-cformatjpgnamelarge, typephoto","","0","","321","909","","https://twitter.com/Trevornoah/status/540752687760166912","540752687760166912","540752687760166912"
"My show tonight in New York is sold out. Were gonna have a great time. #ThankYou","Thu Dec 04 13:48:20 0000 2014","2014-12-04 13:48:2000:00","173","","","0","","61","92","","https://twitter.com/Trevornoah/status/540502867602591745","540502867602591745","540502867602591745"
"It all started when whatsapp introduced those blue ticks - future breakup stories.","Wed Dec 03 17:55:00 0000 2014","2014-12-03 17:55:0000:00","406","","","0","","65","730","","https://twitter.com/Trevornoah/status/540202557931814912","540202557931814912","540202557931814912"
"@OldLan you dont need a tv in this day and age. Its all online.","Wed Dec 03 17:35:17 0000 2014","2014-12-03 17:35:1700:00","7","","","0","","3","3","","https://twitter.com/Trevornoah/status/540197594480533504","540197594480533504","540142442604150784"
"@tracydthompson youre talking about the drinks","Wed Dec 03 17:34:26 0000 2014","2014-12-03 17:34:2600:00","2","","","0","","1","0","","https://twitter.com/Trevornoah/status/540197379572781056","540197379572781056","540196850205466625"
"London was fun last night. Today hopefully New York will be the same.","Wed Dec 03 17:33:43 0000 2014","2014-12-03 17:33:4300:00","71","","","0","","43","21","","https://twitter.com/Trevornoah/status/540197198261403648","540197198261403648","540197198261403648"
"@JackOfTrumps thank you. But fyi the talk show was in the top 5 watched shows on mnet. We didnt fall. We ran out of guests. Lol","Wed Dec 03 17:17:41 0000 2014","2014-12-03 17:17:4100:00","2","","","0","","0","0","","https://twitter.com/Trevornoah/status/540193163466792961","540193163466792961","539472472262049792"
"@MissLisaR you never know","Wed Dec 03 17:16:24 0000 2014","2014-12-03 17:16:2400:00","0","","","0","","1","1","","https://twitter.com/Trevornoah/status/540192842342481920","540192842342481920","540078159929278464"
"Ok Joburg, you asked for it and now its happening. NationWild is coming to Gold Reef City. 11amp12 December. Tix @Computicket #LastChance","Wed Dec 03 08:11:53 0000 2014","2014-12-03 08:11:5300:00","72","","","0","","42","61","","https://twitter.com/Trevornoah/status/540055809519271936","540055809519271936","540055809519271936"
"@DGComedy and I will be your new comedian. Thank you.","Wed Dec 03 07:02:11 0000 2014","2014-12-03 07:02:1100:00","4","","","0","","0","0","","https://twitter.com/Trevornoah/status/540038269560692736","540038269560692736","539974955249582080"
"Last night I had the pleasure of meeting my football hero @PatrickKluivert and Liverpool old boy Jamie Redknapp http://t.co/EqWUypnbGn","Wed Dec 03 06:59:54 0000 2014","2014-12-03 06:59:5400:00","217","PhotopreviewUrlhttps://pbs.twimg.com/media/B36Za5GCMAA3UkOformatjpgnamesmall, fullUrlhttps://pbs.twimg.com/media/B36Za5GCMAA3UkOformatjpgnamelarge, typephoto","","0","","33","74","","https://twitter.com/Trevornoah/status/540037694618079232","540037694618079232","540037694618079232"
"@PatrickKluivert dit was wonderlik to meet you and great to win the match of human table soccer","Tue Dec 02 23:12:43 0000 2014","2014-12-02 23:12:4300:00","4","","","0","","1","2","","https://twitter.com/Trevornoah/status/539920126208782337","539920126208782337","539920126208782337"
"@HeatherWatson92 great meeting you today. You were fantastic on the pole","Tue Dec 02 23:10:10 0000 2014","2014-12-02 23:10:1000:00","3","","","0","","3","3","","https://twitter.com/Trevornoah/status/539919482798759936","539919482798759936","539919482798759936"
"Why do people judge online dating as if in real life meeting somebody drunk in a club at 2am is a better start","Mon Dec 01 17:33:54 0000 2014","2014-12-01 17:33:5400:00","616","","","0","","107","954","","https://twitter.com/Trevornoah/status/539472472262049792","539472472262049792","539472472262049792"
"Mafikeng, tonight. 8pm. Mmabatho Convention Centre. Some tickets available at the door. Lets make funny","Fri Nov 28 16:39:17 0000 2014","2014-11-28 16:39:1700:00","55","","","0","","40","29","","https://twitter.com/Trevornoah/status/538371563083804672","538371563083804672","538371563083804672"
"@LOLUganda my goal is to be the third","Fri Nov 28 08:53:58 0000 2014","2014-11-28 08:53:5800:00","11","","","0","","2","0","","https://twitter.com/Trevornoah/status/538254459953242112","538254459953242112","538197259146379265"
"@ItsYaGirlAngel thank you.","Fri Nov 28 08:53:09 0000 2014","2014-11-28 08:53:0900:00","0","","","0","","2","0","","https://twitter.com/Trevornoah/status/538254254063235072","538254254063235072","538202787965050880"
"3 guys in this picture. One can have any woman he wants and the other two are loved by their mothers... http://t.co/w9OXO8NzlD","Wed Nov 26 08:41:37 0000 2014","2014-11-26 08:41:3700:00","1409","PhotopreviewUrlhttps://pbs.twimg.com/media/B3WtkmaCYAAljfDformatpngnamesmall, fullUrlhttps://pbs.twimg.com/media/B3WtkmaCYAAljfDformatpngnamelarge, typephoto","","1","","139","778","","https://twitter.com/Trevornoah/status/537526576972578816","537526576972578816","537526576972578816"
"@sharonwaddingto yes, I just came from the workshop. Oh and sabc is not in HD.","Wed Nov 26 08:36:08 0000 2014","2014-11-26 08:36:0800:00","5","","","0","","0","0","","https://twitter.com/Trevornoah/status/537525199558942721","537525199558942721","537324326543167488"
"@Anele lol in the hood everyone used to call me treasure.","Wed Nov 26 08:34:50 0000 2014","2014-11-26 08:34:5000:00","8","","","0","","4","7","","https://twitter.com/Trevornoah/status/537524870553550848","537524870553550848","537326340882829312"
"People of Maftown. Dont wait till its too late. Get your tickets to NationWild. One night only. Friday Mmabatho Convention Centre 8pm.","Tue Nov 25 11:00:04 0000 2014","2014-11-25 11:00:0400:00","43","","","0","","27","34","","https://twitter.com/Trevornoah/status/537199030833790976","537199030833790976","537199030833790976"
"@HannahMooneyx Ill fix that. Promise.","Tue Nov 25 09:13:56 0000 2014","2014-11-25 09:13:5600:00","2","","","0","","1","0","","https://twitter.com/Trevornoah/status/537172323682754560","537172323682754560","537063994243035136"
"Happy to announce, my U.S. comedy DVD African American is now available on DSTV Box Office Hope you enjoy it.","Sat Nov 22 15:56:42 0000 2014","2014-11-22 15:56:4200:00","168","","","0","","105","133","","https://twitter.com/Trevornoah/status/536186518428467201","536186518428467201","536186518428467201"
"Thank you Bloemfontein for two amazing sold out shows and for being such a great audience. Next stop- Mafikeng","Sat Nov 22 09:51:40 0000 2014","2014-11-22 09:51:4000:00","67","","","0","","42","35","","https://twitter.com/Trevornoah/status/536094653989519360","536094653989519360","536094653989519360"
"@joaomatthews as soon as I finish Destiny. #Priorities","Sat Nov 22 08:02:14 0000 2014","2014-11-22 08:02:1400:00","3","","","0","","3","2","","https://twitter.com/Trevornoah/status/536067113870716928","536067113870716928","536065649966325760"
"@OwenKumalo thank you. You guys were a great audience.","Sat Nov 22 07:57:54 0000 2014","2014-11-22 07:57:5400:00","1","","","0","","0","0","","https://twitter.com/Trevornoah/status/536066024182136832","536066024182136832","535910705225269249"
"Xurs location is getting creepier and creepier. Im waiting for his new location to be the tower, xurs bedroom 

#Xur #Destiny","Sat Nov 22 07:56:25 0000 2014","2014-11-22 07:56:2500:00","53","","","0","","17","20","","https://twitter.com/Trevornoah/status/536065649966325760","536065649966325760","536065649966325760"
"@MarisedeVos the shows in Bloem started later than we would have liked. But I hear you. Thanks for coming though.","Fri Nov 21 21:20:32 0000 2014","2014-11-21 21:20:3200:00","1","","","0","","0","0","","https://twitter.com/Trevornoah/status/535905625327534080","535905625327534080","535898469547139072"
"Is that @YourGod I cant find the account RT @loyisogola: You follow your God, I follow my God.","Thu Nov 20 17:52:07 0000 2014","2014-11-20 17:52:0700:00","98","","","0","","23","64","","https://twitter.com/Trevornoah/status/535490790009876481","535490790009876481","535490790009876481"
"@RobVanVuuren nice piece","Thu Nov 20 08:47:00 0000 2014","2014-11-20 08:47:0000:00","3","","","0","","5","0","","https://twitter.com/Trevornoah/status/535353606829264896","535353606829264896","535341325508296706"
"Bloemfontein- NationWild Tickets for Friday are sold out. Only tickets left for tonight. Dont say I didnt tell you","Thu Nov 20 08:39:40 0000 2014","2014-11-20 08:39:4000:00","35","","","0","","34","19","","https://twitter.com/Trevornoah/status/535351758550491136","535351758550491136","535351758550491136"
"@ogpapi tickets are available from the theatre- Pacofs. Heres the number 051 447-7771","Tue Nov 18 16:38:32 0000 2014","2014-11-18 16:38:3200:00","2","","","0","","11","2","","https://twitter.com/Trevornoah/status/534747494593601536","534747494593601536","534270648882061312"
"@MloyiT I never forget the cold my friend","Tue Nov 18 16:37:46 0000 2014","2014-11-18 16:37:4600:00","0","","","0","","2","0","","https://twitter.com/Trevornoah/status/534747302905532418","534747302905532418","534712133762940928"
"@dpmeyer are you doing my joke","Tue Nov 18 14:31:59 0000 2014","2014-11-18 14:31:5900:00","5","","","0","","3","0","","https://twitter.com/Trevornoah/status/534715645867618304","534715645867618304","534665897160740864"
"@JonathanWitt @greenorb @audisouthafrica you should consider yourself lucky. With Porsche, the car is an optional extra.","Mon Nov 17 12:32:25 0000 2014","2014-11-17 12:32:2500:00","12","","","0","","4","1","","https://twitter.com/Trevornoah/status/534323167473713152","534323167473713152","534246520833339392"
